Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Nubihome,https://www.crunchbase.com/organization/nubihome,,"Buenos Aires, Distrito Federal, Argentina",We help insurance companies provide a smarter home insurance through IOT devices and data analytics,"92,096",Latin America,,Active,2016-01-01,year,,,,,For Profit,http://www.nubihome.com,,,,info@nubihome.com,,,,"We connect insurers to their clients thru IOT devices, collecting and analyzing data to provide customer insights for new services and risk mitigation, with our smart platform that manages IOT devices and collect and analyses behavioral data to understand risk patterns, customer profiles and trends.",,,,,,,,,,,,,,,2,"Hernan Gips, Ivan Saubidet",11-50,2,Seed,2018-12-01,,,,Seed,,,,Seed,500000,USD,500000,500000,USD,500000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"96,024",27,,,,,,,,,,,
evaluados,https://www.crunchbase.com/organization/evaluados,EdTech,"Córdoba, Cordoba, Argentina",SaaS que brinda métricas en tiempo real para docentes e instituciones para la toma de decisiones.,"92,238",Latin America,,Active,2016-02-01,day,,,,,For Profit,https://www.e-valuados.com/,,,,ale@e-valuados.com,5493515214209,,,"Edtech brinda información a instituciones y docentes para la toma de desiciones; generando un acompañamiento al estudiante en toda su carrera evitando que abandone sus estudios. Con la visión de ser una EdTech global que reduzca la deserción estudiantil, adaptando los cambios tecnológicos y entendiendo a los participantes de la educación de los próximos años.",,,,,,,,,,,,,,"Education, Software",,,1-10,2,Seed,2019-12-01,100000,USD,100000,Seed,100000,USD,100000,Seed,130000,USD,130000,130000,USD,130000,"Start-Up Chile, Global Investments",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"96,170",33,,,,,,,,,,,
Omnia Salud,https://www.crunchbase.com/organization/omnia-salud,"Health Care, Information Technology, Internet, Medical","Buenos Aires, Distrito Federal, Argentina",Omnia Salud allows medical practices to migrate to fully integrated EHR platforms.,"92,828",Latin America,$1M to $10M,Active,2014-04-01,day,,,,,For Profit,https://www.omniasalud.com,https://www.twitter.com/omniasalud,https://www.facebook.com/omniasalud,https://www.linkedin.com/company/3986150,contacto@omniasalud.com,+54 (11) 4551-4602,1,,"Omnia Salud allows medical practices to migrate to fully integrated EHR platforms. The company provides e-health services that eliminate papers that make up the registry inside a hospital, from administrative systems to electronic medical records, drugs and indications. Omnia Salud's services include providing physician-centric platform for electronic health records, scheduling, and billing with specialty workflows such as mental health, assisted fertility, and gastroenterology, enabling large healthcare systems in Latin America to digitize all healthcare operations and reduce operational costs.",,,,,,,,,,,,,,"Health Care, Information Technology, Internet Services",3,"Alejandro Bologna, Matías Spanier, Mauro García Aurelio",11-50,2,Seed,2018-03-08,,,,Seed,,,,Seed,180000,USD,180000,180000,USD,180000,StartUp Health,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"96,801",42,,,32,,,,,,,,
Bergson,https://www.crunchbase.com/organization/bergson,"Insurance, InsurTech, Mobile","La Plata, Buenos Aires, Argentina","Somos un productor de seguros digital que nació en Buenos Aires, Argentina.","93,022",Latin America,,Active,2018-12-20,day,,,,,For Profit,https://bergson.com.ar/,https://twitter.com/Bergson_arg,https://www.facebook.com/bergson.com.ar/,https://www.linkedin.com/company/bergsonseguros/,hola@bergson.com.ar,0800-362-0033,1,,"Somos un productor de seguros digital que nació en Buenos Aires, Argentina. Elegimos reinventarnos constantemente para mejorar la experiencia de contratación de cada asegurado. Nuestra visión es ser la principal plataforma digital de seguros en Latino América, enfocada en brindar la mejor experiencia para nuestros usuarios.",,,,,,,,,,,,,,"Financial Services, Mobile",1,Santiago Rodriguez Lucca,11-50,1,Seed,2019-12-01,140000,USD,140000,Pre-Seed,140000,USD,140000,Pre-Seed,140000,USD,140000,140000,USD,140000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"97,001",32,,,,,,,,,,,
Wifers,https://www.crunchbase.com/organization/wifers,"Analytics, B2B, Business Intelligence, CRM, Location Based Services, Loyalty Programs, Marketing Automation, SaaS, Software","Buenos Aires, Distrito Federal, Argentina",Wifers provides Business Intelligence solutions for physical stores.,"93,419",Latin America,,Active,2016-01-01,year,,,,,For Profit,http://www.wifers.com/,http://www.twitter.com/wifers,http://www.facebook.com/wifers,http://www.linkedin.com/company/wifers,founders@wifers.com,,8,,"Wifers allows physical stores to collect valuable information about their customers at the points of sale. Many of these brands already work with online platforms, but they have no way to link their campaigns and online indicators with the physical world behavior. Our team specializes in understanding their objectives, and help them run campaigns with a measurable ROI by having their customers return to buy at their stores, through insights and marketing automation tools that are integrated right into the platform.",,,,,,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Navigation and Mapping, Other, Sales and Marketing, Software",2,"Guido Sirna, Michel Schwartz",11-50,1,Seed,2019-02-01,40000,USD,40000,Seed,40000,USD,40000,Seed,40000,USD,40000,40000,USD,40000,Start-Up Chile,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"97,418",39,,,,,,,,,,,
Pinta Libre,https://www.crunchbase.com/organization/pinta-libre,"App Marketing, Craft Beer, E-Commerce, Food and Beverage, Hospitality, Restaurants, Subscription Service","La Plata, Buenos Aires, Argentina","THE FIRST BEER SUBSCRIPTION APP. Enjoy one pint per day, every day for only $5. —Fighting against empty tables!","95,142",Latin America,,Active,2018-09-14,day,,,,,For Profit,https://pintalibreapp.com,https://twitter.com/pintalibreapp,https://www.facebook.com/Pinta.Libre.ok,https://www.linkedin.com/company/pinta-libre/,hola@pintalibreapp.com,+54 9 221 3099832,,,"As the first “Beer subscription app“, we help fill empty tables by offering diners up to one free pint per day for only $5 when they dine out at the best restaurants (beer pubs, burger stores, etc).  People call us “The Netflix of beer“. We are quickly expanding our offerings to United States and Europe! Fighting against empty tables and the sedentary lifestyle through a subscription service that invites you to socialize, have fun and meet your friends thanks to our platform that gives you a pint of beer in each of your outings and hundreds of discounts in the most popular brewpubs. B2C and B2B subscription model. - We are currently working in 4 COUNTRIES. (ARGENTINA, CHILE, URUGUAY AND SPAIN).  Queries to hola@pintalibreapp.com ----- We are seeking USD 2,000,000 to expand our business model to United States and Europe. Queries to hola@pintalibreapp.com",,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage, Other, Sales and Marketing, Travel and Tourism",2,"Luciano Mindlin, Matías Mindlin",11-50,1,Seed,2019-01-10,150000,USD,150000,Seed,150000,USD,150000,Seed,150000,USD,150000,150000,USD,150000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"99,222",22,,,,,,,,,,,
AgroFinders,https://www.crunchbase.com/organization/agrofinders,"AgTech, Consulting, Market Research","Buenos Aires, Distrito Federal, Argentina",Geographical and commercial agricultural management platform.,"95,470",Latin America,,Active,2016-09-08,day,,,,,For Profit,https://www.agrofinders.com/,,https://www.facebook.com/afinders/,https://ar.linkedin.com/company/agrofinders,info@agrofinders.com,5401131519235,5,,,,,,,,,,,,,,,,"Agriculture and Farming, Data and Analytics, Design, Professional Services",2,"Carlos Larrere, Ezequiel Pietracupa",1-10,3,Seed,2018-03-30,5600,USD,5600,Seed,5600,USD,5600,Seed,53600,USD,53600,53600,USD,53600,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,4,"99,565",13,,,,,,,,,,,
MIRAI 3D,https://www.crunchbase.com/organization/mirai-3d,"3D Printing, Medical, Medical Device, Software, Virtual Reality","Buenos Aires, Distrito Federal, Argentina",3D printing & software solutions for sugical planning and simulation,"95,673",Latin America,,Active,2017-01-01,year,,,,,For Profit,https://www.modelosmedicos.com/mirai3dglobal,https://twitter.com/mirai3d,https://www.facebook.com/MIRAI3Dglobal/,https://www.linkedin.com/company/mirai-argentina/,contacto@miraiargentina.com,,2,,- 3D printed patient-specific solutions for complex surgical planning - Ultra realistic 3D printed simulators for mininvasive surgery and endoscopic procedures,,,,,,,,,,,,,,"Hardware, Health Care, Manufacturing, Software",3,"Lucas Mey, Matías Biancucci, Santiago De Miguel",1-10,2,Seed,2018-05-04,40000,USD,40000,Seed,40000,USD,40000,Seed,60000,USD,60000,60000,USD,60000,Start-Up Chile,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"99,778",22,,,,,,,,,,,
Tiempy.com,https://www.crunchbase.com/organization/tiempy,"Content, Publishing, Social Media","Buenos Aires, Distrito Federal, Argentina",Tiempy lets you schedule Posts and Tweets that will be automatically published at the best time in the networks.,"95,774",Latin America,Less than $1M,Active,2013-06-01,day,2016-12-27,day,,,For Profit,http://tiempy.com,http://twitter.com/TiempyEN,http://www.facebook.com/Tiempy,http://www.linkedin.com/company/tiempy,hola@tiempy.com,,6,,"Tool for scheduling content on all your social media. Spend your time focusing on your business, not your social media. Social media should work for your business, not the other way round.",,,,,,,,,,,,,,"Content and Publishing, Internet Services, Media and Entertainment",2,"Luciano Bertenasco, Matias Nisenson",1-10,2,M&A,2014-10-01,100000,USD,100000,Angel,100000,USD,100000,Angel,125000,USD,125000,125000,USD,125000,NXTP Ventures,,1,,Was Acquired,Tiempy.com acquired by AgoraPulse,https://www.crunchbase.com/acquisition/agorapulse-acquires-tiempy--911591a2,AgoraPulse,https://www.crunchbase.com/organization/agorapulse,2016-12-27,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"99,884",19,,,10,,,,,,,,
Sacco srl,https://www.crunchbase.com/organization/sacco-srl,"Consumer Goods, Food and Beverage, Food Processing, Manufacturing, Nutrition","Cutral-co, Neuquen, Argentina","Sacco is an Italian, family-owned company that offers a large range of innovative products.","95,990",Latin America,,Active,1934-01-01,year,,,,,For Profit,https://www.saccosystem.com,,,https://www.linkedin.com/company/sacco-system/,info@saccosrl.it,+39.031.8866611,,,"Sacco is an Italian, family-owned company that offers a large range of innovative products. This includes starter cultures for food fermentation (in particular dairy) and nutritional supplements (probiotic cultures), as well as instruments for the improvement of food. Its sister company Caglificio Clerici has been an Italian leader in rennet production since 1872. Sacco furthermore acquired the Italian culture producer CSL in 2013.",,,,,,,,,,,,,,"Consumer Goods, Food and Beverage, Health Care, Manufacturing",,,251-500,1,,2017-02-01,50000,EUR,53845,Grant,,,,,,,,50000,EUR,53845,EASME - EU Executive Agency for SMEs,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"100,120",13,,,,0,7,,Chemical substances,,,,
argenTAG,https://www.crunchbase.com/organization/argentag,"Bioinformatics, Biotechnology","Rosario, Cordoba, Argentina",We are on the mission to decentralize next generation genome sequencing.,"96,078",Latin America,,Active,2018-11-20,day,,,,,For Profit,http://argentag.com/,https://twitter.com/argenTAGbio,,https://www.linkedin.com/company/argentagbio/about/,hi@argentag.com,,,,"argenTAG barcoding technology addresses a main limitation of emerging long-read sequencing applications: reduced multiplexing capacity with high compromise of the sequencing throughput. We make synthetic DNA barcodes for sequencing thousands of samples simultaneously. We carefully reengineered state of art error correction technologies, originally developed in the field of digital communications, to achieve a systematic design of reliable barcoding systems for ubiquitous long-read sequencing technology applications.",,,,,,,,,,,,,,"Biotechnology, Data and Analytics, Science and Engineering",,,1-10,2,Seed,2020-07-07,50000,USD,50000,Pre-Seed,50000,USD,50000,Pre-Seed,50000,USD,50000,68000,USD,68000,GRID EXPONENTIAL,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"100,215",21,,,,,,,,,,,
PaySur,https://www.crunchbase.com/organization/paysur,"E-Commerce, Financial Services, FinTech, Mobile, Mobile Payments, Payments","Mendoza, Mendoza, Argentina",Integrated platform for execution of financial transactions,"96,444",Latin America,,Active,2014-01-01,year,,,,,For Profit,http://www.paysur.com/,https://twitter.com/PaysurTeam,https://www.facebook.com/paysur,https://www.linkedin.com/company/broker-del-sur---paysur,inversiones@brokerdelsur.com,+05492616480415,1,,"PaySur Creemos que la “inclusión” financiera que se propone actualmente, es solo una suerte de marketing.  La verdadera inclusión financiera está en la integración de gente desplazada totalmente del sistema bancario tradicional. Buscamos dar “fe” a esas personas, incorporándolas poco a poco al sistema, perfilando su potencial de endeudamiento, conociendo a esos clientes. Esperamos facilitar el acceso al crédito con medios alternativos para generar un “scoring”, permitir a pequeños comerciantes que sus clientes puedan acceder a sus productos de manera simple, de la mejor forma de pago posible de manera INMEDIATA.",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Mobile, Payments, Software",3,"César Millán, Gabriel Dario Galdeano Andrada, Santiago Gonzales",1-10,3,Seed,2016-05-11,12000,USD,12000,Seed,12000,USD,12000,Seed,37000,USD,37000,37000,USD,37000,Gabriel Dario Galdeano Andrada,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"100,600",25,1,,15,,,,,,,,
másDelivery,https://www.crunchbase.com/organization/más-delivery,Food Delivery,"Buenos Aires, Distrito Federal, Argentina",MásDelivery is a provider of an online ordering system for restaurants.,"97,173",Latin America,,Active,2016-01-01,year,,,,,For Profit,https://adherirme.masdelivery.com,,https://www.facebook.com/masdeliveryarg/,https://www.linkedin.com/company/m%c3%a1sdelivery/,ventas@masdelivery.com,+541131884444,,,"MásDelivery is a provider of an online ordering system for restaurants. It offers a set of production and marketing tools to build and grow the restaurant's online professional sales channel. The online ordering alternative is accessible to business, using the latest mobile, web, and social media technologies. The Buenos Aires, Distrito Federal-located company was established in 2016.",,,,,,,,,,,,,,"Food and Beverage, Transportation",,,1-10,1,Seed,2016-01-01,250000,USD,250000,Pre-Seed,250000,USD,250000,Pre-Seed,250000,USD,250000,250000,USD,250000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"101,378",37,,,,,,,,,,,
Flimper,https://www.crunchbase.com/organization/flimper,"Advertising, Analytics, Internet, Marketing, Social Media Marketing","Buenos Aires, Distrito Federal, Argentina","Flimper is a Twitter APP that allows you to turn followers into sales, leads, and behavioral analytics, through #hashtags.","97,342",Latin America,$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.flimper.com/,http://twitter.com/flimperapp,http://www.facebook.com/flimperapp,http://www.linkedin.com/company/flimper,lucas@flimper.com,+541135810082,,,"Flimper is a Twitter App that recognize #hashtags and let it customers to reply them automatically with intelligent personalized responses.  They are solving the pain of having money and branding measurable results in money from social media, easy to see, easy to understand and easy to deliver. Their algorithm is attached to Twitter's firehose detecting every user that interacts with a brand using a #hashtag and it forwards the interaction with a personalized automatic response with a link that goes to a personalized landing page where the user fills a form and receives an eMail. During the process we are giving our customer the knowledge about the engagement and discriminated interactions with the #hashtag, the name of the user, when he tweeted and where with his geo-targeted position, also we let them know the information about the users who interacted more, who were their influencers and a funnel that allows him to measure CPA & CPC.",,,,,,,,,,,,,,"Advertising, Data and Analytics, Internet Services, Sales and Marketing",2,"Lucas Glustman, Shniur Kiesel",1-10,1,Seed,2013-09-16,150000,USD,150000,Seed,150000,USD,150000,Seed,150000,USD,150000,150000,USD,150000,"NXTP Ventures, Softlandings Uruguay",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"101,554",39,,,18,,,,,,,,
Kids Corp,https://www.crunchbase.com/organization/kids-corp,"Advertising, Advertising Platforms, Teenagers","Buenos Aires, Distrito Federal, Argentina",Kids Corp is an advertising platform for kids and teenagers.,"97,556",Latin America,$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.kidscorp.digital,https://www.twitter.com/kidscorpdigital,https://www.facebook.com/kidscorp.digital,https://www.linkedin.com/company/9371855/,info@kidscorp.digital,+5411-4776-7248,,,"Kids Corp is an advertising platform for kids and teenagers. It is the first and only independent marketplace in which, through its technology, connects the most popular sites and apps of the segments. It was launched in March 2015.",,,,,,,,,,,,,,"Advertising, Community and Lifestyle, Sales and Marketing",2,"Demian Falestchi, Hernan Ratinoff",251-500,4,,2019-04-12,,,,Corporate Round,,,,Corporate Round,75000,USD,75000,135000,USD,135000,"SuperAwesome, Softlandings Uruguay",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"101,784",36,,,15,,,,,,,,
Sparkflow,https://www.crunchbase.com/organization/spark-flow,"Advertising, Advertising Platforms, Mobile, Mobile Advertising, Social Media Advertising","Martínez, Buenos Aires, Argentina",Spark Flow create and discover new interactive and engaging experiences to the digital advertising industry.,"98,275",Latin America,,Active,2013-09-02,day,2015-06-18,day,,,For Profit,http://www.sparkflow.net,http://twitter.com/sparkflownet,http://www.facebook.com/sparkflow.net,http://www.linkedin.com/company/3223611,info@sparkflow.net,+541145429551,17,,"Spark Flow is an all-in-one platform for the dynamic multi-screen rich media advertising ecosystem. A cloud-based solution to create and deliver the ultimate ad experiences in smartphones, tablets, desktop, social media feeds and smart TV devices.",,,,,,,,,,,,,,"Advertising, Mobile, Sales and Marketing",3,"Gabriel Sanchez Catena, Rodrigo Oscar Vazquez, Sebastian Miret",1-10,1,M&A,2014-09-01,50000,USD,50000,Seed,50000,USD,50000,Seed,50000,USD,50000,50000,USD,50000,NXTP Ventures,,1,,Was Acquired,Sparkflow acquired by Undertone,https://www.crunchbase.com/acquisition/undertone-acquires-spark-flow--066c8858,Undertone,https://www.crunchbase.com/organization/undertone,2015-06-18,day,20000000,USD,20000000,Acquisition,,Private,,,,,,,,,,,,,,1,"102,551",17,,,20,,,,,,,,
HUMBER,https://www.crunchbase.com/organization/humber-the-logistics-evolution,"B2B, Logistics, Railroad, Transportation","Tandil, Buenos Aires, Argentina",Humber is a B2B logistic platform for trucks and shippers.,"98,319",Latin America,,Active,2016-01-01,day,,,,,For Profit,http://humber.com.ar,https://twitter.com/HUMBERapp,https://www.facebook.com/humberapp,https://www.linkedin.com/company/10945289/,info@humber.com.ar,+5491121545804,3,,"Humber is a B2B logistic platform for trucks and shippers that facilitates the management of loads. It connects independent trucking companies and truckers, with those companies that need to move their products. At the same time, it is a valuable tool that significantly simplifies cargo management for any logistics operator that operates a fleet of trucks. The cargo company was established in year 2015.",,,,,,,,,,,,,,"Other, Transportation",1,Juan Jose Debuchy,11-50,2,Seed,2016-07-05,50000,USD,50000,Seed,50000,USD,50000,Seed,80000,USD,80000,80000,USD,80000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"102,596",8,,,,,,,,,,,
Invuelto,https://www.crunchbase.com/organization/invuelto,"Finance, Financial Services, FinTech, Personal Finance","Mendoza, Mendoza, Argentina",Invuelto is a fintech platform creating a virtual piggy bank that allows collecting money easier.,"98,322",Latin America,,Active,2017-11-01,day,,,,,For Profit,https://www.invuelto.com/,https://twitter.com/invuelto?,https://www.facebook.com/invuelto/,https://www.linkedin.com/company/invuelto,info@invuelto.com,+5492616663136,,,"Invuelto is a fintech platform creating a virtual piggy bank that allows collecting money easier. They collecting returns, scheduling money to be debited to the piggy bank every month or putting the amount. By means of transfers, automatic debits, or rounding in the usual purchases, the guest user can save whenever they want. It automates savings by giving each user a ""push"" to change the way they reach their financial goals and objectives, not only through credit but through savings.",,,,,,,,,,,,,,Financial Services,1,Alejandro Bär,1-10,1,Seed,2018-02-01,50000,USD,50000,Seed,50000,USD,50000,Seed,50000,USD,50000,50000,USD,50000,Embarca Aceleradora de Startups,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"102,600",44,,,16,,,,,,,,
Nectras,https://www.crunchbase.com/organization/nectras,AgTech,"Sunchales, Santa Fe, Argentina","Integrated system to monitor and control agricultural pest combining iot traps, machine learning and gas-powered spraying drones.","98,518",Latin America,,Active,2017-09-01,day,,,,,For Profit,http://www.nectras.com,,https://www.facebook.com/nectras/,https://www.linkedin.com/company/ar-nectras/,info@nectras.com,+5493493418103,,,"Nectras is the best guardian for your farm. Real – time IOT sensors identify the pests in your crops. Software platform process all sensors data. And powerful drones eliminate pests outbreaks. You save money and produce more avoiding environmental damages. Your crop sentinel against pests. Spray Less, Increase Yields, Be Greener.",,,,,,,,,,,,,,Agriculture and Farming,2,"Franco Garione, Luciana Bollati",1-10,1,Seed,2017-09-01,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,Cites,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"102,805",10,,,,,,,,,,,
Club Point,https://www.crunchbase.com/organization/club-point,"E-Commerce, Retail","Buenos Aires, Distrito Federal, Argentina","Clubpoint.com, an online private shopping club, offers clothing, electronics, sport accessories, and other items at preferred prices.","100,773",Latin America,$1M to $10M,Active,2010-08-01,day,,,,,For Profit,http://www.clubpoint.com,http://twitter.com/ClubPointArg,,https://www.linkedin.com/company/club-point/about/,spampuro@clubpoint.com,,3,,"Clubpoint.com is an online private shopping club that organizes exclusive brand sales with preferred prices. Through our website, members have access to different categories products (clothing, electronics, sport accessories, perfumes, etc) with discounts that go from 15% to 75% off recommended retail prices. It works as a members-only club, so users need a special invitation to gain access to membership and enjoy its benefits. The model is based on short-term online sales campaigns that last from 4 to 9 days.",,,,,,,,,,,,,,Commerce and Shopping,2,"Juan Pablo Torras, Santiago Pampuro",1-10,2,,2014-12-01,400000,USD,400000,Venture - Series Unknown,400000,USD,400000,Venture - Series Unknown,540000,USD,540000,540000,USD,540000,"Start-Up Chile, Mountain Nazca",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"105,207",14,1,,6,,,,,,,,
Codealike,https://www.crunchbase.com/organization/codealike,"Collaboration, Information Technology, Software","Buenos Aires, Distrito Federal, Argentina","Codealike is a platform for developers to measure software development procedures, record coding history, and give performance feedback.","101,463",Latin America,Less than $1M,Active,2011-11-01,day,,,,,For Profit,http://www.codealike.com,http://twitter.com/codealike,http://www.facebook.com/codealike,,info@codealike.com,+541147720650,1,,"Codealike is a platform for developers which measures activities during software development sessions, keeps records of code development history, and gives feedback about their performance. Some of their features are: - Personal Dashboard: information on how the coding time was used (Coding, Debugging, Building, Outside the IDE and System time) over an specific timeframe. - Behavior Report: shows the intensity of the work day by day. - Focus & Interruptions: displays how the concentration changes during a working day and how interruptions affects it. - Code Tree: exhibits the amount of time spend on different code solutions and projects. - Personal Facts: shows how many times the programmer was ""On Fire"" and what are their favorite technologies. - Timeline: rebuilds a working day by showing the sequence of activities. - Ranking: weekly leaderboard which allows users to verify their performance in the context of their colleagues. - Compare: tool to check personal stats with a specific teammate. It's available for Microsoft Visual Studio and Eclipse.",,,,,,,,,,,,,,"Information Technology, Other, Software",2,"Federico Lois, Sebastian Fernandez Quezada",1-10,2,Seed,2012-01-01,215160,ARS,50028,Seed,215160,ARS,50028,Seed,100028,USD,100028,100028,USD,100028,Wayra,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"105,947",24,,,21,,,,,,,,
Fusion Farms,https://www.crunchbase.com/organization/fusion-farms,"Agriculture, AgTech, Food and Beverage","Puerto Rico, Misiones, Argentina",Fusion Farms of hydroponic growing of agricultural products based around the implementation of a comprehensive eco-system.,"101,885",Latin America,,Active,2018-11-01,day,,,,,For Profit,https://www.fusionfarmspr.com/,,,https://www.linkedin.com/company/fusion-farms-pr,Info@FusionFarmsPR.com,866-347-3321,1,,"Fusion Farms of hydroponic growing of agricultural products based around the implementation of a comprehensive eco-system consisting of a self-sustaining, renewable, organic Controlled Environment Aquaponics (“CEA”). Fusion Farms (“FF”) combines elements of hydroponics, aquaculture and renewable energy in a fully contained and controlled environment. Sustainable Closed Environment Aquaponics (“CEA”) provides a unique combination of technologies and agriculture for the production of a variety of food products, as well as fish, in a CEA facility. Extensive scientific research on closed-loop aquaponic ecosystems has paved the way for repeatable, scalable food production, which represents an innovative advance in the way food supplies will be grown in the future.",,,,,,,,,,,,,,"Agriculture and Farming, Food and Beverage",2,"Kendell Lang, Lisa Jander",1-10,1,,2019-07-04,158452,USD,158452,Equity Crowdfunding,158452,USD,158452,Equity Crowdfunding,158452,USD,158452,158452,USD,158452,StartEngine,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"106,391",4,,,,,,,,,,,
Makrodownload,https://www.crunchbase.com/organization/genwords,"Content Marketing, Internet, Professional Services, SEO","Córdoba, Cordoba, Argentina","Tienda Online de descargas digitales, Plugins wordpress y plantillas web premium","101,892",Latin America,Less than $1M,Active,2013-02-01,day,,,,,For Profit,https://makrodownload.com,,https://www.facebook.com/Makrodownload,,soporte@makrodownload.com,,,,"Tienda Online de descargas digitales, Plugins wordpress y plantillas web premium. En nuestro mercado digital online podrás encontrar mas de 600 plugins y plantillas Pro,  que son las herramientas que vas a necesitar para diseñar tu sito web",,,,,,,,,,,,,,"Internet Services, Other, Sales and Marketing",2,"Emanuel Alejandro Olivier Peralta, Juan Anres Giraldo",1-10,2,Seed,2015-06-01,200000,BRL,62994,Grant,250000,USD,250000,Seed,250000,USD,250000,312994,USD,312994,"Wayra, Alaya",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"106,398",12,,,,,,,,,,,
